id,lon,lat,country
AYMH,144.3,-5.831,PNG
PKMJ,171.269,7.065,
KNJW,-88.832,32.792,USA
EQYG,24.15,35.53,GRC
PAMM,-131.578,55.131,
PAHY,-132.825,55.202,
KVBT,-94.2211,36.3444,USA
KSPD,-102.614,37.2834,USA
KNXP,-116.147,34.294,USA
KNDZ,-87.0207,30.6973,USA
KLNR,-90.1874,43.2111,USA
KGNR,-69.5543,45.4649,USA
KLOR,-85.749,31.36,USA
KIRS,-85.4376,41.8154,USA
KEAT,-120.201,47.3975,USA
K1OW,-103.999,40.885,USA
K1NW,-103.836,40.632,USA
K1MW,-103.477,40.704,USA
K1FW,-103.489,41.364,USA
K1AW,-104.265,41.329,USA
EHPG,3.342,52.36,
PTPN,158.21,6.986,
PGWT,145.624,14.997,MNP
KNAK,-76.4891,38.9913,USA
TJNR,-65.638,18.253,PRI
KSLN,-97.6446,38.78,USA
KSGR,-95.6575,29.6197,USA
KPSX,-96.2535,28.7248,USA
KMCB,-90.4721,31.1823,USA
KLVJ,-95.2423,29.5192,USA
KGCC,-105.542,44.3398,USA
KDWH,-95.5563,30.068,USA
KDNL,-82.0385,33.4668,USA
KGLS,-94.8642,29.2704,USA
KAFN,-72.0013,42.8067,USA
KBKW,-81.1228,37.7836,USA
PTSA,162.956,5.352,FSM
PGRO,145.24,14.172,
LTCU,40.593,38.861,TUR
LTCM,35.072,42.019,TUR
LTCL,41.842,37.978,TUR
LTBO,29.483,38.68,TUR
LTAW,36.368,40.308,TUR
LTAS,32.089,41.507,TUR
KJDN,-106.949,47.3259,USA
KSWF,-74.0999,41.5045,USA
KFMH,-70.5221,41.6608,USA
RJTL,140.012,35.799,JPN
RJKN,128.883,27.833,JPN
VOND,77.333,19.181,IND
VOGB,76.957,17.309,IND
VELP,92.62,23.841,IND
RJFC,130.66,30.384,JPN
RJOE,136.672,34.533,JPN
KBTP,-79.9568,40.7765,USA
EKOD,10.331,55.475,DNK
EGHE,-6.296,49.914,
EGHC,-5.671,50.103,GBR
EGEO,-5.4,56.464,
RKSF,126.967,37.533,KOR
KWBF,-90.5069,26.9305,
KMBO,-90.1014,32.4385,USA
KLUV,-101.913,32.7481,USA
KAXH,-95.476,29.505,USA
KARV,-89.7307,45.9264,USA
YBSU,153.091,-26.603,AUS
RJSU,140.925,38.236,JPN
KEVM,-92.4972,47.4274,USA
RKNW,127.947,37.337,KOR
YPEA,116.019,-31.667,AUS
YLHI,159.077,-31.538,
YBLN,115.402,-33.688,AUS
VOSH,75.615,13.857,IND
VOKU,78.169,15.716,IND
VETJ,96.134,27.941,IND
VERU,89.91,26.14,IND
VERK,84.816,22.256,IND
VEJH,84.05,21.914,IND
VASD,74.379,19.689,IND
VAKP,74.287,16.664,IND
VAJL,75.625,20.961,IND
VABP,77.337,23.288,IND
UMII,30.36,55.133,BLR
OYAT,46.828,14.546,YEM
OISA,52.786,31.033,IRN
OINK,55.093,37.245,IRN
OIHR,49.847,34.138,IRN
OIHM,48.82,34.28,IRN
LKKU,17.442,49.042,CZE
LESU,1.406,42.337,ESP
LDSB,16.68,43.286,HRV
LDLO,14.394,44.569,HRV
HCMM,45.305,2.015,SOM
GUNZ,-8.703,7.816,GIN
GOGK,-14.967,12.898,SEN
GBYD,-16.653,13.341,GMB
GANR,-9.577,15.237,MLI
GAGO,-0.006,16.247,MLI
FZRF,29.243,-5.881,COD
FYWB,14.645,-22.98,NAM
FVWN,27.001,-18.636,ZWE
FVKB,28.885,-16.52,ZWE
FVFA,25.839,-18.096,ZWE
FTTD,16.071,8.624,TCD
FTTC,20.844,13.847,TCD
FKKN,13.559,7.357,CMR
FKKL,14.257,10.451,CMR
EIWF,-7.087,52.187,IRL
EIKN,-8.811,53.913,IRL
DXSK,1.153,8.995,TGO
DRZF,12.625,13.373,NER
DRRM,7.12,13.502,NER
DNYO,12.429,9.267,NGA
DNMN,6.462,9.652,NGA
DNKT,7.659,13.006,NGA
DNKA,7.45,10.6,NGA
DNIM,7.206,5.427,NGA
DNIB,3.976,7.36,NGA
DNCA,8.347,4.976,NGA
CWSP,-123.921,48.377,CAN
BIGR,-18.02,66.548,
AGGH,160.047,-9.43,
RODE,127.783,26.718,
KP60,-110.422,44.5448,USA
KNOG,-98.043,27.895,USA
LTCO,43.026,39.654,TUR
LIPU,11.848,45.396,ITA
LGKZ,21.842,40.288,GRC
FHAW,-14.394,-7.97,
FAEO,29.98,-26.496,ZAF
FASB,17.935,-29.69,ZAF
VYMD,95.978,21.702,MMR
VEBI,91.979,25.704,IND
FADY,24.02,-30.692,ZAF
FACV,19.762,-31.482,ZAF
LTBL,27.01,38.513,TUR
YPKG,121.453,-30.785,AUS
KULM,-94.5024,44.3228,USA
KLDJ,-74.2451,40.6162,USA
KHLX,-80.8211,36.7637,USA
KHHV,-94.6886,26.9392,
KCTY,-83.1055,29.6334,USA
KBIE,-96.7517,40.3005,USA
RJTU,139.871,36.514,JPN
KJAU,-84.1635,36.3351,USA
RKSM,127.114,37.446,KOR
RJDM,130.414,33.327,JPN
KOLS,-110.847,31.4208,USA
ZSJN,117.206,36.856,CHN
YMML,144.832,-37.666,AUS
YHID,142.29,-10.584,
YGLA,151.221,-23.87,AUS
VOAR,79.691,13.071,IND
UUYY,50.845,61.647,RUS
UTAA,58.371,37.975,TKM
SBLE,-41.277,-12.482,BRA
OIKO,57.083,27.1,IRN
OIFK,51.577,33.895,IRN
NVVW,169.224,-19.455,VUT
MTPP,-72.305,18.577,HTI
MDCY,-69.733,19.271,DOM
HKKT,34.959,0.973,KEN
HKJK,36.928,-1.319,KEN
CWLY,-121.582,50.224,CAN
CWGH,-75.847,44.417,USA
KNUC,-118.583,33.022,USA
KDPG,-112.934,40.187,USA
KEFD,-95.16,29.606,USA
KNXF,-117.456,33.287,
KW96,-77.126,37.5027,USA
KW31,-78.1838,36.9599,USA
KDLO,-119.239,35.7449,USA
SKYP,-72.384,5.319,COL
WIHH,106.891,-6.267,IDN
VAKE,70.117,23.15,IND
LEGA,-3.633,37.136,ESP
LEEC,-5.999,37.313,ESP
RJTE,139.831,34.989,
ENNO,9.217,59.565,NOR
EGSC,0.175,52.205,GBR
EGOW,-3.055,53.582,GBR
EGEC,-5.686,55.437,GBR
LHNY,21.692,47.985,HUN
RJOZ,131.052,34.047,JPN
RJTR,139.395,35.514,JPN
SLOR,-67.077,-17.962,BOL
OPNH,68.386,26.219,PAK
MDSD,-69.667,18.433,
MDJB,-69.984,18.577,DOM
LPST,-9.34,38.831,PRT
LPAR,-9.03,38.887,
LKVO,14.396,50.217,CZE
LBWB,28.175,43.425,BGR
HKNI,36.915,-0.343,KEN
HKML,40.102,-3.229,KEN
HKLU,40.913,-2.252,KEN
HKEM,37.497,-0.573,KEN
GATB,-3.008,16.73,MLI
FZQA,27.53,-11.592,COD
FZIC,25.338,0.482,COD
FXMM,27.552,-29.462,LSO
FWCL,34.974,-15.679,MWI
FGBT,9.806,1.905,GNQ
DNZA,7.686,11.13,NGA
DNPO,7.022,4.848,NGA
DNBE,5.603,6.317,NGA
DGTK,-1.775,4.896,GHA
DGLE,-0.862,9.554,GHA
BIVO,-14.85,65.72,ISL
BITN,-15.336,66.218,
BIBD,-23.543,65.645,
LIVO,13.586,46.506,ITA
LIQW,9.987,44.088,ITA
LTFK,25.883,40.2,TUR
LTAL,33.792,41.305,TUR
LLHA,35.043,32.809,ISR
LGKC,23.017,36.274,GRC
EKVJ,8.354,55.991,DNK
VOSR,73.534,16.001,IND
YPCC,96.834,-12.189,CCK
YBRK,150.477,-23.375,AUS
YAMB,152.711,-27.63,AUS
MDLR,-68.921,18.451,DOM
PATE,-166.328,65.242,USA
KVTI,-92.0248,42.2176,USA
KRCM,-93.8058,38.7855,USA
KLCG,-96.983,42.2423,USA
KECU,-100.174,29.948,USA
KCWV,-81.873,32.193,USA
K1NN,-101.59,48.76,USA
K1JN,-101.89,48.41,USA
K1FN,-101.67,47.9,USA
K1AN,-100.58,47.97,USA
K08D,-102.404,48.3018,USA
KVCB,-121.959,38.3775,USA
KRSV,-87.6484,39.0136,USA
RJOF,131.546,34.034,JPN
RKSW,127.007,37.239,KOR
RJNG,136.869,35.394,JPN
RKNF,128.667,37.75,KOR
CYYH,-93.568,69.543,CAN
SGVR,-56.433,-25.758,PRY
SGSP,-57.023,-24.028,PRY
SGSJ,-57.133,-26.667,PRY
SGPJ,-55.83,-22.641,PRY
SGPI,-58.318,-26.881,PRY
SGPC,-58.786,-23.499,PRY
SGME,-60.622,-22.034,PRY
SGLV,-57.933,-22.283,PRY
SGCO,-57.43,-23.438,PRY
OSAP,37.218,36.183,SYR
NVVA,169.771,-20.249,
NVSC,167.537,-13.852,VUT
CXWB,-89.446,65.879,CAN
SBML,-49.926,-22.197,BRA
OSKL,41.199,37.029,SYR
GLRB,-10.362,6.234,LBR
RKSQ,125.686,37.667,
RJTX,139.679,35.295,
NVSG,167.969,-15.305,VUT
MGSJ,-90.832,13.934,GTM
NZSP,180.0,-89.98,
RJTK,139.91,35.398,
KGHB,-91.9878,27.8403,
YBRM,122.235,-17.948,
YBAS,133.889,-23.795,AUS
RJNY,138.294,34.814,JPN
CWWU,-52.98,47.516,CAN
SLJO,-64.663,-13.05,BOL
SLJE,-60.744,-17.832,BOL
SBNM,-54.169,-28.282,BRA
OINB,52.65,36.71,IRN
OIGK,47.144,34.355,IRN
MDBH,-71.126,18.25,DOM
MDAB,-69.433,19.2,
HDAM,43.16,11.547,DJI
FZNA,29.237,-1.663,COD
FTTY,19.107,17.918,TCD
FNKU,16.952,-12.401,AGO
DNMA,13.081,11.855,NGA
DNJO,8.87,9.64,NGA
CYKO,-78.154,60.818,CAN
CYAS,-70.004,60.026,CAN
CXMY,-62.484,44.984,CAN
MSSA,-89.549,13.982,SLV
MSLU,-87.882,13.332,SLV
MSAC,-89.833,13.576,
RKSP,124.67,37.962,
RKTS,128.157,36.408,KOR
RKTY,128.355,36.632,KOR
KRID,-84.8359,39.7579,USA
RKTF,127.372,36.372,KOR
SLJV,-62.471,-16.271,BOL
MNBL,-83.768,11.995,NIC
DNAK,5.301,7.247,NGA
MSSM,-88.123,13.45,SLV
VIUT,71.482,25.813,IND
VISR,74.774,33.987,
VISP,77.425,29.994,IND
VIJU,74.837,32.689,
VIJR,70.865,26.889,IND
VIJO,73.039,26.243,IND
VIGR,78.228,26.293,IND
VICG,76.789,30.677,IND
VIBY,79.452,28.421,IND
VIAG,77.961,27.156,IND
VEKU,92.979,24.913,IND
VEKO,79.919,24.817,IND
VEJT,94.175,26.731,IND
VEHX,89.3689,26.6979,IND
VEGK,83.451,26.74,IND
VEBD,88.329,26.681,IND
VEAB,81.735,25.441,IND
VAPO,73.92,18.582,IND
VAJM,70.009,22.465,IND
VABJ,69.672,23.286,IND
FMMS,49.816,-17.09,
RJSO,141.132,41.233,JPN
YCIN,123.831,-17.574,AUS
OIKR,56.051,30.298,IRN
LUBM,28.213,47.863,MDA
BIGJ,-21.329,65.994,
RKSU,127.633,37.437,KOR
FLHN,25.819,-17.823,ZMB
FEFT,15.787,4.226,CAF
FDMS,31.308,-26.529,SWZ
RJAT,138.873,35.317,JPN
SGGR,-54.351,-24.032,PRY
MBGT,-71.146,21.443,TCA
FIMR,63.36,-19.755,MUS
LERL,-3.993,38.862,ESP
FABM,28.336,-28.248,ZAF
LTBI,30.58,39.781,TUR
VECX,92.817,9.15,
LTBT,27.834,38.809,TUR
ENVR,12.723,67.653,
LTFA,26.978,38.511,TUR
SVJC,-70.151,11.781,VEN
K6B0,-73.0952,43.9888,USA
YPKU,128.71,-15.781,AUS
SBTC,-38.999,-15.355,BRA
BIHU,-17.426,65.952,ISL
FAIR,28.211,-25.91,ZAF
RKNR,128.9,37.1,KOR
FCOI,18.051,1.592,COG
RJSH,141.467,40.552,JPN
KC62,-85.2541,41.4739,USA
KVNW,-84.613,40.8633,USA
RKTB,126.014,37.066,
LTBG,27.978,40.318,TUR
FAGM,28.151,-26.242,ZAF
LGSY,24.487,38.968,GRC
EHMA,5.942,53.492,
YPLM,114.097,-22.241,AUS
SYLT,-59.789,3.373,GUY
GQPA,-13.043,20.507,MRT
PAGB,-149.494,68.48,USA
LICL,14.225,37.076,ITA
LTAD,32.689,39.95,TUR
LTAB,32.739,39.934,TUR
SKGO,-75.956,4.758,COL
SKFL,-75.564,1.589,COL
SKAS,-76.501,0.505,COL
RKSV,126.372,37.779,KOR
RKTW,126.55,36.2,KOR
RJCT,143.159,42.891,JPN
RJCA,142.365,43.794,JPN
HRZA,28.908,-2.462,RWA
SYMB,-59.777,8.2,GUY
YGEL,114.699,-28.805,AUS
NFNK,-178.816,-18.2,
YPTN,132.383,-14.523,AUS
NFNR,177.071,-12.483,
YPPD,118.632,-20.372,AUS
SPAY,-73.767,-10.732,PER
OITU,44.43,39.33,IRN
RJTC,139.403,35.711,JPN
SKCZ,-75.283,9.334,COL
ENOA,2.827,60.492,
PAPR,-150.647,66.814,USA
OPST,74.364,32.536,PAK
RKNO,128.45,38.45,KOR
DNGO,10.905,10.303,NGA
MMZC,-102.68,22.904,MEX
K1EN,-101.67,47.75,USA
FDPP,31.249,-25.966,SWZ
FDOT,31.425,-26.704,SWZ
FDBB,31.934,-26.815,SWZ
KSXT,-123.366,42.6,USA
RJAK,140.193,36.035,JPN
RJAI,139.729,35.692,JPN
VILH,77.546,34.136,
VETZ,92.785,26.709,IND
NFKD,178.157,-19.058,FJI
VIKG,74.816,26.591,IND
HUSO,33.622,1.725,UGA
SKGY,-74.065,4.812,COL
HETB,34.778,29.588,EGY
VERB,81.383,26.25,IND
ROKJ,126.803,26.337,
KVOA,-87.7808,29.2289,
KSVE,-120.574,40.376,USA
KRAW,-93.3436,38.3484,USA
KPZZ,-91.0344,28.4344,
KI67,-84.7753,39.2565,USA
KGNT,-107.902,35.1653,USA
KFSO,-73.0997,44.9411,USA
KEDN,-85.9,31.299,USA
KD55,-98.3971,48.7519,USA
KCXW,-92.5506,35.0217,USA
KBKS,-98.1216,27.2064,USA
KBFR,-86.446,38.8383,USA
KAVQ,-111.216,32.4112,USA
K6L4,-81.915,37.8553,USA
UUMO,37.507,55.512,RUS
KMRC,-87.1778,35.5579,USA
K3U3,-112.868,46.1516,USA
K38S,-112.769,46.389,USA
K1S3,-106.62,46.2695,USA
K1MN,-101.88,48.67,USA
KS85,-104.498,48.1525,USA
KCII,-112.17,47.8262,USA
K6S8,-108.761,45.703,USA
K4U6,-105.562,47.419,USA
KPMH,-82.8493,38.8387,USA
KAPS,-90.584,30.086,USA
PAWN,-162.977,67.567,USA
KVWU,-94.512,48.1502,USA
KIDP,-95.7792,37.1566,USA
KHDL,-85.3112,31.3641,USA
K6P9,-98.5959,32.4294,USA
K41U,-111.614,39.3323,USA
KHTL,-84.6739,44.359,USA
SCCY,-72.11,-45.595,CHL
SBPA,-51.171,-29.994,BRA
MNRS,-85.833,11.417,NIC
GFLL,-13.195,8.616,SLE
FDMY,31.51,-25.893,SWZ
DNSO,5.202,12.917,NGA
KP92,-91.525,29.559,USA
PMDY,-177.382,28.206,
PAWM,-163.41,64.688,USA
PAOH,-135.448,58.108,USA
PANV,-160.191,62.647,USA
PAKK,-161.156,64.939,USA
KGVQ,-78.1665,43.0298,USA
PATC,-167.924,65.562,
PAFR,-149.66,61.263,USA
K9S5,-111.562,45.8827,USA
K1GN,-101.96,48.12,USA
KCQT,-118.291,34.024,USA
KRPX,-108.542,46.475,USA
SKSA,-71.86,6.955,COL
DGSI,-1.591,6.715,GHA
LTAV,31.369,39.453,TUR
AGGM,157.263,-8.327,SLB
LIBH,16.887,40.424,ITA
VIKO,75.849,25.163,IND
SKBS,-77.395,6.203,COL
VIDD,77.211,28.583,IND
KSEQ,-97.908,29.566,USA
MUMZ,-77.095,20.285,CUB
SLAP,-68.412,-14.736,BOL
ZSWZ,120.852,27.912,
ZGDY,110.443,29.1033,CHN
SKCO,-78.749,1.814,COL
